Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142806.0,2366666616.0,1776842041.0,1087273104.0,598961269.3,714046821.1,865559856.2,1028087972.0,1127806945.0,1327748655.0,1543606345.0,1763536305.0,1873671550.0,1747011857.0,1280177839.0,1454430642.0,1731198022.0,1768619058.0,1758176653.0,2023324407.0,2366398120.0,2735558726.0,3452882514.0,4222962988.0,5443915121.0,5832915387.0,7127792630.0,8749241114.0,10191350120.0,11942230508.0,13268458232.0,14390391264.0,15805707154.0,16853079615.0
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540068.0,2717998688.0,2838485354.0,4451497288.0,5545921947.0,7535259851.0,9599127050.0,11718795528.0,13690217333.0,15751867489.0,17247179006.0,17391056369.0,17260364842.0,17649751244.0,19152238806.0,20082918740.0,20955223881.0,21287562189.0,21796351575.0,24577114428.0,29227350570.0,35477118070.0,38419626628.0,40075674163.0,43868565282.0,46014226808.0,47833413749.0,49459296463.0,49598825982.0,51844487742.0
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,190495600.0,183920900.0,191861800.0,200229600.0,218929100.0,229260800.0,244459500.0,261024300.0,276820700.0,306961800.0,323099700.0,341543100.0,368098000.0,386968300.0,486955000.0,577549300.0,596675700.0,673010600.0,717240400.0,814067900.0,854711500.0,846514500.0,863933200.0,823374900.0,848478300.0,851296100.0,840964400.0,972800000.0,1038300000.0,786300000.0,384400000.0,348000000.0,223500000.0,160400000.0,132200000.0,134800000.0,159400000.0,295900000.0,359600000.0,441800000.0,529064600.0,521000000.0,543000000.0,416000000.0,474700000.0,550000000.0,604028900.0,739027200.0,850040500.0,1155147400.0,1292697100.0,1545400000.0,1735500000.0,1946500000.0,2013000000.0,2034000000.0,2101000000.0,2158000000.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28901836158.0,31995012469.0,33881392045.0,30657030223.0,28607921929.0,25544128199.0,27884615385.0,30698633109.0,27249786142.0,35976714101.0,38270206950.0,34110064452.0,20481889764.0,26265625000.0,33122307692.0,47334148578.0,54961936663.0,67516236338.0,87140405361.0,63028320702.0,74773444901.0,34699395524.0,81873662519.0,65502870174.0,41142722414.0,29274816454.0,32257171354.0,50984362478.0
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,87350297.04,102094121.5,123935513.7,146341385.9,167970095.9,182754001.1,197228760.4,217663028.1,241273008.1,289689704.4,319998986.7,366541091.1,415518112.2,483962430.7,513753818.1,566894748.5,574870405.2,600005564.4,640449501.5,662196185.2,676949593.7,737554871.9,775934812.6,784159228.7,743808076.0,748346605.9,823837141.1,893107210.8,951207366.0,1134193630.0,1277494148.0,1282215407.0,1262973407.0,1381968259.0,1437684815.0,1436803333.0,1489928889.0,1551921037.0,1649142630.0,1667078704.0,1712306556.0
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,90098330.67,104888628.2,124941925.0,165930611.7,193983720.5,246387479.2,272493879.0,303496276.3,436918176.7,503180670.0,534701915.6,511658690.6,522090331.5,524034109.9,502617355.4,529078995.6,779365167.6,1052843348.0,1161757671.0,1120000917.0,1421466240.0,1484152022.0,1631197909.0,1673104494.0,1948118228.0,2428461395.0,2504033252.0,2298410391.0,2479721341.0,2664026095.0,2483953103.0,2491822707.0,2688630823.0,3070691320.0,3454362686.0,3659251526.0,4000239273.0,4601299567.0,5081432924.0,4504549214.0,5082366478.0,5739977477.0,5456009385.0,6391735894.0,6657170923.0,6289165410.0,,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1409873950.0,1444327731.0,1434156379.0,1240672269.0,1309747899.0,1698319328.0,1751470588.0,1859465021.0,1801344538.0,1965546218.0,2296470588.0,2369308600.0,2553936348.0,2875625000.0,3574586466.0,3791298146.0,3591319857.0,4104509583.0,2733183857.0,3364611432.0,4024621900.0,4415844156.0,4768765017.0,5167913302.0,6043474843.0,5978460972.0,6405210564.0,6682167120.0,6978371581.0,6987267684.0,8032551173.0,9000362582.0,9703011636.0,10338679636.0,11717604209.0,13029697561.0,13897738375.0,15091913884.0,15794972847.0,15656327860.0,16330814180.0,15749753805.0,16536535647.0,18881765437.0,20662525941.0,24405791045.0,28267410543.0,32351184234.0,40715240469.0,42067974595.0,56728002830.0,65289915890.0,68436230408.0,74294206491.0,79359306576.0,80554807486.0,81788375090.0,87174682200.0
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579308.41,35699286.01,41859162.82,47039059.22,51938961.22,54878902.42,56698866.02,59260814.78,61444771.1,65966680.67,68738625.23,76482102.91,80915831.92,121181556.2,150846210.4,149560513.9,147654093.8,193307267.7,266559337.6,290142517.8,431561376.5,434188034.2,348746822.6,386699308.9,333158476.2,268626912.5,318862888.4,402774852.7,470389179.7,495404888.1,596415104.5,704329192.8,831033941.1,835592802.3,878250450.6,1001889857.0,946123275.9,997996028.6,928458206.0,912771290.6,887295267.9,825706961.2,775780697.7,1157832935.0,1511236656.0,1682350935.0,1800105590.0,1820811281.0,1870722801.0,1865963015.0,2385950664.0,2788022889.0,2678494689.0,2526020566.0,2614576996.0,2505879960.0,2291319972.0,2639386291.0
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7870782261.0,8385109020.0,10120274493.0,11240360898.0,10972878636.0,11539211480.0,12252498921.0,14278357284.0,18802576988.0,22649930576.0,26125575942.0,30216060233.0,39738180077.0,47850551149.0,37440673478.0,37120517694.0,43476873413.0,42848195256.0,46417340375.0,48516371721.0,41508609233.0,42773029835.0,47168303744.0
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.9,704145671.4,741509480.8,791140595.8,903158753.9,921600736.3,968440149.5,974721762.5,1066447131.0,1234878981.0,1509155063.0,1572310772.0,1968733022.0,2701874664.0,3295861019.0,3233431611.0,3544268025.0,3922895892.0,4884869092.0,5711457760.0,6232005656.0,5231808670.0,4764549532.0,4683697830.0,4594891581.0,4738559685.0,6921264132.0,8614215559.0,9750161053.0,10391504709.0,13229247948.0,14321878795.0,16065740778.0,16486900187.0,18325791415.0,21588170498.0,21776609772.0,19731912494.0,20209122027.0,22235929043.0,21263514833.0,21272418792.0,23616328816.0,29557325056.0,34685281848.0,37347394603.0,42414308117.0,50888134410.0,55849686539.0,51370543206.0,53212476812.0,60004630234.0,56677961787.0,61739352212.0,66327344189.0,57784495265.0,58631324559.0,62404461275.0
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5788368511.0,5970044666.0,6525676264.0,7174985107.0,7533187605.0,7937758980.0,8350252966.0,9546441564.0,11748433157.0,14373269156.0,16922504045.0,21447021570.0,30901399261.0,35596016664.0,26169854045.0,23757368290.0,28223552825.0,28119996053.0,30254677297.0,31335013752.0,26972863394.0,27571513793.0,30264454642.0
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1130457130.0,1121486563.0,1292281654.0,1348827324.0,1517496131.0,1941246972.0,2269233639.0,2683254708.0,3220920085.0,3735117374.0,4879018602.0,5625533410.0,6265844252.0,6996034037.0,7122539667.0,7211264780.0,6742367273.0,6490571704.0,6720492406.0,6811227983.0,7322677820.0,8195033162.0,10585624891.0,12092222042.0,14789661809.0,18340447243.0,20917444920.0,21475520709.0,28123640999.0,36709860068.0,43031577366.0,51552075902.0,55347998648.0,45361678147.0,45310877913.0,50361201096.0
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037150716.0,2025689537.0,2379606422.0,2657247327.0,2798339769.0,2948325264.0,2876395613.0,3046339295.0,3271415868.0,3651615453.0,3956328426.0,4356633663.0,5074117545.0,6242177798.0,7675408486.0,8984824183.0,9584323309.0,11049896742.0,13236854105.0,15912133569.0,21728770055.0,17788171722.0,17692341358.0,16251460689.0,14824728528.0,14991283216.0,19462175322.0,21765261042.0,25705296184.0,26314220188.0,30180108562.0,32285388165.0,33711069431.0,31655473664.0,35604137423.0,39030285468.0,43161452678.0,39147844526.0,41806219379.0,41632027600.0,38857251336.0,39459581217.0,42236836821.0,52064058834.0,59626020162.0,62343022651.0,68640825481.0,79041294874.0,92507257784.0,92897320376.0,93216746662.0,101000000000.0,98266306615.0,107000000000.0,110000000000.0,101000000000.0,104000000000.0,109000000000.0
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,293073868.0,327651488.0,402460333.2,523552815.1,563939670.7,711922994.2,735339911.9,811250927.4,1000535735.0,1209898293.0,1378130996.0,1205166026.0,1143229072.0,1092551781.0,1037314956.0,1082851077.0,1515209588.0,1839095595.0,2000674667.0,2010116851.0,2481316054.0,2480497548.0,2737066956.0,2574439973.0,2720297739.0,3130270919.0,3137848783.0,2840182192.0,2934578789.0,2906009308.0,2647883820.0,2671401083.0,2905973022.0,3588988601.0,4110348444.0,4280072626.0,4663488363.0,5974371696.0,6919241412.0,5557245122.0,5350674803.0,6074884389.0,,,,,,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752975841.0,1695130457.0,1930071407.0,1639497207.0,1170785048.0,1288429151.0,1480656884.0,1661818168.0,1980901554.0,2598231467.0,2988338439.0,3408272498.0,4401154128.0,6054806101.0,5439422031.0,5811604052.0,7015206498.0,7284686576.0,7985349731.0,7983271111.0,6512899540.0,6795741776.0,8128493432.0
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.1,699161943.9,739286906.9,759345863.0,802482182.9,833563472.2,900264583.7,956436931.1,1031669636.0,1056391055.0,1111859570.0,1199507630.0,1341590682.0,1653062347.0,1917508190.0,2283049233.0,2181844194.0,2358930406.0,2669755116.0,3463565881.0,4042139901.0,3594868208.0,3526198070.0,3511573992.0,2939485472.0,2857889712.0,3258288891.0,2565634382.0,2442507588.0,2498059015.0,3081479800.0,2653141959.0,3024459564.0,3370842211.0,2977040722.0,3159901232.0,3995028593.0,3545776697.0,3738704468.0,3717515283.0,3877673539.0,4529575348.0,4397254608.0,5474030080.0,4363934494.0,5039293031.0,5515884349.0,7342923489.0,9413002921.0,8550363975.0,8729936136.0,9892702358.0,9919780071.0,10601690872.0,10673516673.0,9744243531.0,10001193315.0,11499803807.0
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,42463576.16,44781456.95,47935843.79,57829787.23,109503546.1,127154929.6,141902097.9,141268980.5,168610478.4,189535398.2,215089005.2,244468292.7,284853358.6,322326642.3,355884383.1,398988955.0,450382328.0,508223602.4,540096397.6,589239753.6,624337145.3,870179738.6,897031250.0,1052121055.0,1226829563.0,1163362438.0,1575200391.0,1868383461.0,2271646188.0,2345294875.0,2588176055.0,2774351760.0,2886170572.0,3295011382.0,3697351597.0,4006531188.0,4222767413.0,4597083304.0
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13040000000.0,14160000000.0,15200000000.0,16960000000.0,20080000000.0,21840000000.0,24320000000.0,26560000000.0,29360000000.0,32480000000.0,35520000000.0,39200000000.0,45200000000.0,55280000000.0,72000000000.0,88000000000.0,89025974026.0,81814159292.0,103000000000.0,135000000000.0,194000000000.0,250000000000.0,174000000000.0,149000000000.0,176000000000.0,184000000000.0,129000000000.0,140000000000.0,183000000000.0,223000000000.0,263000000000.0,314000000000.0,364000000000.0,501000000000.0,528000000000.0,360000000000.0,411000000000.0,500000000000.0,527000000000.0,600000000000.0,708000000000.0,757000000000.0,772000000000.0,729000000000.0,782000000000.0,877000000000.0,975000000000.0,1050000000000.0,1110000000000.0,900000000000.0,1060000000000.0,1180000000000.0,1200000000000.0,1270000000000.0,1310000000000.0,1170000000000.0,1080000000000.0,1150000000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,31020000.0,34918000.0,41749000.0,45144000.0,43879000.0,55989000.0,62983000.0,70688000.0,72798000.0,78476000.0,82507000.0,91063000.0,99461000.0,108071000.0,120230000.0,110858000.0,106289100.0,108702100.0,107978900.0,110937700.0,115152100.0,124735100.0,126887600.0,131334600.0,137928600.0,143930000.0,150776500.0,152788700.0,152617500.0,164969100.0,173260300.0,185210500.0,190800800.0,183121300.0,179697900.0,194497900.0,199399247.1
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471828622.0,4694744898.0,2316618543.0,2550195043.0,3381270208.0,4449375346.0,4422160018.0,3735312143.0,3571043103.0,3673288264.0,3772851420.0,3709637830.0,4018365247.0,4946292775.0,5682719260.0,6258600714.0,6861222332.0,8336478142.0,9909548411.0,9401731496.0,9407168702.0,10494632699.0,9745251126.0,10817712139.0,11362272838.0,10051659161.0,10745787406.0,11337827332.0
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494520.1,343771964.7,339913833.1,359772363.3,430096738.4,486617332.4,563683660.3,538747268.3,830710615.2,939227993.7,1049838493.0,1222702356.0,1595423286.0,1759690812.0,1538972158.0,1333754034.0,1297765449.0,1232932008.0,1392195933.0,1852163475.0,2090629723.0,2169040742.0,2181821902.0,2681912030.0,2724131545.0,2830673389.0,2818280876.0,2081846483.0,2706425298.0,2780422212.0,2697105694.0,2920358587.0,3439463140.0,2954129566.0,3465305993.0,3889758024.0,4703504467.0,5444474268.0,6245031690.0,6899799786.0,8145694632.0,9750822511.0,10181021770.0,10678749467.0,12978107561.0,12442747897.0,13246412031.0,14388360064.0,13100058100.0,14034980334.0,15288163367.0
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250721821.6,264579879.8,295118249.3,345602025.4,376094108.5,474620439.6,527936988.8,625573345.5,793675169.9,1001300838.0,1250242108.0,1243469361.0,1234518125.0,1165771369.0,1101828569.0,1117835286.0,1435079200.0,1751247763.0,2019474244.0,2118574772.0,2547163582.0,2750041434.0,3021910217.0,2709178327.0,2998570147.0,3439931907.0,3570271558.0,3705372039.0,3923637971.0,4127313818.0,4306192436.0,4331870648.0,4689832690.0,5456583589.0,6062780269.0,6394851387.0,6757119558.0,7880509171.0,8977149553.0,8528202278.0,8741059603.0,9507645260.0,9209559296.0,10145114180.0,11234045376.0,10574026838.0,11279535398.0,12537750732.0
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8905066164.0,6477790688.0,6777632512.0,10467109978.0,10567354056.0,11986972419.0,14502553710.0,20182477481.0,31862554102.0,36906181381.0,49540813342.0,59977326086.0,59937797559.0,60269734045.0,65446402659.0,59687373958.0,63225097051.0,69322122756.0
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984297589.4,1159869246.0,1284685051.0,1707710053.0,2073234418.0,2257174481.0,2721904403.0,3680710375.0,4545674528.0,4159330370.0,4139192053.0,4538198499.0,4087724528.0,4464261816.0,4587926231.0,4052913386.0,4374130531.0,4774086094.0
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2310099100.0,2552401933.0,2725736633.0,2098734600.0,2186505475.0,2896178867.0,3020611600.0,3204461567.0,3576966800.0,2560785660.0,2379018326.0,1317611864.0,768401634.2,925817092.2,1452165005.0,1345719472.0,1180934203.0,1124440249.0,1057408589.0,1136896124.0,1267997934.0,1396555720.0,1595297356.0,1992066808.0,2523471532.0,3414055566.0,4234999823.0,5623216449.0,4583850368.0,7189481824.0,10409797649.0,12292770631.0,12582122604.0,12226514722.0,11749620620.0,11183458131.0,11488046881.0
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,733000000.0,751000000.0,784000000.0,845000000.0,933000000.0,1242000000.0,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,3526287037.0,3537099150.0,3612171958.0,3236430348.0,3376172170.0,4456240741.0,5247193069.0,2354117303.0,2093571674.0,2314159887.0,2512079324.0,3263761938.0,2291175765.0,2394823062.0,2460670288.0,2521738760.0,3523842275.0,4227273069.0,4873242526.0,5302532113.0,5016469069.0,4766928747.0,5031510909.0,5597367853.0,6831808930.0,7723846195.0,8312078525.0,9366742309.0,11494837053.0,10911698208.0,10154238250.0,13131168012.0,14534278446.0,16018848991.0,16961117243.0,14798399862.0,11014862242.0,12333859926.0
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,366000000000.0,107726181.2,111148585.6,113797356.8,151897168.1,172767213.3,180340653.8,191221777.8,210695183.8,199643444.6,209348253.6,227051055.0,265009395.1,333731874.4,414772351.9,475916514.7,524407931.9,540635389.6,544424605.1,644070364.9,709041452.2,747994681.9,750214410.7,788371855.9,726937320.8,683193885.0,802890746.9,909820553.4,957377507.5,981529400.5,1019600771.0,1443688870.0,1464392416.0,1249944999.0,1315932645.0,1415296704.0,1442598431.0,1401946853.0,1375115534.0,1405662879.0,1293654175.0,1295539448.0,1324426607.0,1563074860.0,1833444740.0,2184445123.0,3040716679.0,3356757064.0,3978425881.0,3670515288.0,4343665075.0,5179690136.0,5225533500.0,5724227185.0,5391475277.0,4844223107.0,4739298311.0,5024705934.0
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,706991274.4,827094668.0,1019630847.0,1216229419.0,1136543003.0,1147192917.0,1082939379.0,1094857358.0,1044928625.0,1080642033.0,1469046115.0,1888754655.0,2143484488.0,2191096860.0,2653480001.0,2856890681.0,3224267548.0,3263368410.0,3558137040.0,4040345933.0,4421943910.0,4187367602.0,4169664285.0,4291172816.0,4582555125.0,4536538211.0,4767303154.0,5609831328.0,6385695187.0,6283803256.0,7028803366.0,8150138757.0,9990370016.0,9128843109.0,10003670690.0,11518393367.0,11668685524.0,12129642296.0,12803445934.0,11692287066.0,12232463656.0,13338147523.0
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,9312000000.0,174576508.5,183116337.7,190816183.7,194736105.3,229455410.9,260394792.1,269814968.2,245169806.8,265810632.4,290531621.3,365386929.8,406062874.3,444281703.9,548621017.6,613220652.9,670317634.2,806290840.6,949034016.8,1058269066.0,1237655461.0,1237685692.0,1180104216.0,1223186840.0,1208008985.0,1131347798.0,1183654828.0,1183094128.0,1379924257.0,1590215583.0,1880771556.0,2203545857.0,1799517082.0,2070636936.0,1181802596.0,1397457932.0,2281034131.0,2663234934.0,1750584265.0,1775921718.0,1743506531.0,1716502862.0,3495748398.0,3208837077.0,3476094499.0,3655909664.0,3997852636.0,4432192844.0,5320925102.0,6190991712.0,6959697194.0,8003300198.0,6028470989.0,5518901971.0,6054750320.0,6373201160.0,5433038647.0,6303277591.0
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916241997.0,1901868548.0,2001502679.0,2510126748.0,2674441396.0,2956356984.0,3143538482.0,3188945512.0,3330393310.0,3664575983.0,3864170913.0,4244340334.0,5043268549.0,7662996767.0,9496074114.0,9298800799.0,11050125905.0,13139397879.0,16358376511.0,21213672089.0,24488033442.0,25004557094.0,26804401816.0,30346788438.0,33943505718.0,31200161095.0,27734562640.0,32181695507.0,35271880250.0,38848567631.0,44024178343.0,49142784405.0,59167157498.0,66894448545.0,74477975918.0,88704944179.0,101000000000.0,100000000000.0,72167753771.0,79148947368.0,93789736842.0,92783947368.0,101000000000.0,110000000000.0,125000000000.0,144000000000.0,163000000000.0,194000000000.0,231000000000.0,202000000000.0,255000000000.0,298000000000.0,314000000000.0,323000000000.0,338000000000.0,296000000000.0,297000000000.0,315000000000.0
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2434884951.0,2259179125.0,2128089611.0,2308102953.0,1960567071.0,1615776821.0,1816754048.0,2310454961.0,2506554607.0,2547340984.0,2804379662.0,3012742078.0,3448326858.0,3218475900.0,3636645995.0,3942478206.0,3945340776.0,4102648720.0,3826527631.0,3818954448.0,3908661518.0,3546783708.0,3361251198.0,4931312147.0,6606858786.0,7261333795.0,7978734402.0,8740865600.0,8486721917.0,8876191121.0,11282192605.0,12409629836.0,13016272899.0,12717790505.0,12786078008.0,11769045772.0,11309232188.0,13244597345.0
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,159594493.5,164206537.6,180036768.9,215507164.0,263108834.5,358815681.9,413634335.3,505892512.9,542294864.8,637400199.1,816647865.8,798310509.6,837616756.5,846007597.7,1047225130.0,1182457143.0,972563810.2,904619629.8,823832940.5,796018978.5,854823821.7,1201262518.0,1488113532.0,2072735787.0,2185072798.0,2529310104.0,2653781596.0,2923764926.0,3070161471.0,3038727617.0,3628440275.0,3606968434.0,3291489841.0,3158806480.0,3056999988.0,2682347064.0,,,,,,,,,,,,,,,,,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,8820000000000.0,485785234.9,531736492.9,586294761.5,582816358.3,673383604.2,702296184.4,665586975.1,641214210.7,625867922.7,649916708.2,693573595.3,742779740.4,946385033.0,1026136974.0,1048690933.0,1064517575.0,1291457973.0,1774365275.0,2109278102.0,2508524186.0,2170893039.0,2017611927.0,1803099732.0,1461243212.0,1440581534.0,1904097020.0,2233005823.0,2280356338.0,2179567108.0,2480673195.0,2327986216.0,2344987614.0,1606581744.0,1563207225.0,1880803362.0,1987770899.0,1845599608.0,2076737357.0,2018193703.0,1798374468.0,1945327565.0,2170481509.0,2731416346.0,3052898739.0,3405134832.0,3646728060.0,4291363391.0,5403363917.0,5397121856.0,5718589799.0,6409169890.0,6942209336.0,7667949382.0,8229732168.0,7251323996.0,7606749314.0,8119732793.0
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196092258.0,4467200336.0,4909302954.0,5165489010.0,5552822484.0,5874422512.0,6366792664.0,5203135937.0,5200895982.0,6634187316.0,12545849083.0,9181769912.0,12274416018.0,15162871287.0,24846641318.0,27778934625.0,36308883249.0,36035407725.0,36527862209.0,47259911894.0,64201788123.0,61076493506.0,51397461686.0,35451565749.0,28500815241.0,28873977228.0,20721499308.0,24093203445.0,23272161397.0,24231168859.0,30757075595.0,27392886873.0,29300903643.0,15789003753.0,18086400536.0,28546958641.0,34987951375.0,35822342618.0,32004613750.0,35870792988.0,46386011231.0,44137994252.0,59116847822.0,67655813930.0,87845420504.0,112000000000.0,145000000000.0,166000000000.0,208000000000.0,169000000000.0,369000000000.0,412000000000.0,461000000000.0,515000000000.0,568000000000.0,481000000000.0,405000000000.0,376000000000.0
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019966667.0,1009455484.0,1488804124.0,1792800000.0,1756454248.0,3863185119.0,4140470000.0,4308351903.0,4389965591.0,4635267225.0,4855717875.0,5107329007.0,5323146566.0,5224213018.0,5322454926.0,5795568205.0,6321335612.0,6763671611.0,7423377429.0,8496965842.0,8298695145.0,8758622329.0,9774316692.0,10532001130.0,10982972256.0,11880438824.0,12611087031.0,13184989878.0,13814261536.0
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,12276734172.0,13493833740.0,14647057370.0,15891241386.0,18699380731.0,21000586933.0,22867203317.0,25087562181.0,27817605743.0,31503868835.0,37677621538.0,44010160464.0,54008338918.0,70924006306.0,86129928027.0,98970041042.0,108000000000.0,125000000000.0,154000000000.0,177000000000.0,193000000000.0,162000000000.0,156000000000.0,151000000000.0,142000000000.0,142000000000.0,198000000000.0,242000000000.0,259000000000.0,255000000000.0,314000000000.0,323000000000.0,358000000000.0,349000000000.0,374000000000.0,447000000000.0,446000000000.0,412000000000.0,432000000000.0,442000000000.0,413000000000.0,427000000000.0,465000000000.0,572000000000.0,651000000000.0,679000000000.0,727000000000.0,839000000000.0,936000000000.0,858000000000.0,836000000000.0,894000000000.0,829000000000.0,867000000000.0,880000000000.0,758000000000.0,777000000000.0,826000000000.0
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5163271598.0,5632460937.0,6066976683.0,6510239503.0,7159202706.0,8058681060.0,8696460205.0,9514496703.0,10159934137.0,11063065083.0,12814123115.0,14583114840.0,17358610850.0,22534253703.0,27145693810.0,32877805200.0,35942270686.0,41508030431.0,46523091010.0,53132244624.0,64439382896.0,63596654761.0,62647195538.0,61627240831.0,62057955033.0,65416879914.0,78693253276.0,94230055659.0,102000000000.0,103000000000.0,120000000000.0,122000000000.0,131000000000.0,121000000000.0,127000000000.0,152000000000.0,164000000000.0,161000000000.0,154000000000.0,162000000000.0,171000000000.0,174000000000.0,195000000000.0,229000000000.0,264000000000.0,309000000000.0,345000000000.0,401000000000.0,463000000000.0,387000000000.0,429000000000.0,499000000000.0,510000000000.0,524000000000.0,499000000000.0,387000000000.0,371000000000.0,399000000000.0
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334414.0,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772228643.4,788641965.4,865975308.6,882765471.6,1024098805.0,972101725.0,1217953547.0,1575789254.0,1452792989.0,1382400000.0,1604162497.0,1851250008.0,1945916583.0,2275583317.0,2395429852.0,2447174803.0,2581207388.0,2619913956.0,2850784523.0,2957255380.0,3487009748.0,3525228153.0,3627562403.0,3921476085.0,3401211581.0,3660041667.0,4066775510.0,4401104418.0,4521580381.0,4918691917.0,4856255044.0,5033642384.0,5494252208.0,6007061224.0,6050875807.0,6330473097.0,7273938315.0,8130258041.0,9043715356.0,10325618017.0,12545438605.0,12854985464.0,16002656434.0,18913574371.0,18851513891.0,19271168018.0,20002968838.0,21410840909.0,21131983246.0,24472013234.0
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20432742.11,39333572.32,44290951.93,49248810.57,72751801.05,103811958.8,108601538.5,117020381.9,100459782.6,102060129.6,113884908.4
